objective,valid_geo,valid_pos,valid_dd,formula_id
0.012293220045342189,0.02670593957930228,0.6666666666666666,-0.03504797328938336,F04938
0.012284503623883624,0.02160888583879254,0.5,-0.02074654993335112,F01232
0.012263597743376937,0.01715633934013354,0.6666666666666666,-0.01983491741751897,F04001
0.012253868627610714,0.020199649513960683,0.8333333333333334,-0.03086687879305494,F04630
0.01206863425898171,0.009037720876198151,0.5,-0.018273526624786318,F04498
0.012057616289917687,0.02649941203556354,0.6666666666666666,-0.0312739288998678,F03006
0.012005336959613217,0.01800602707706159,0.8333333333333334,-0.017890230020648046,F00250
0.011984802097020068,0.021712316333981116,0.8333333333333334,-0.017149639919012194,F00958
0.011922002948600362,0.019125878987086852,0.6666666666666666,-0.012865187568998238,F02279
0.011838084806215472,0.024360958975303004,0.8333333333333334,-0.0312883058948944,F00408
0.011808904891392386,0.02012530426990644,0.8333333333333334,-0.02048843004075762,F04588
0.011716615441662914,0.01964499933310447,0.5,-0.006354688195289837,F02097
0.011629617972795075,0.02056156294749375,0.6666666666666666,-0.01957273740438803,F01612
0.011502576940490443,0.01684439284371747,0.8333333333333334,-0.012419791033253413,F02579
0.011425303490456711,0.022427723274001433,1.0,0.0,F03966
0.01139261375227784,0.020941714094197365,0.6666666666666666,-0.02422731924863286,F02828
0.011302822759159108,0.01916356176332623,0.6666666666666666,-0.022937796115410025,F01448
0.011279257450515227,0.02616074528110957,0.8333333333333334,-0.03770221062590895,F03700
0.011268453674378003,0.027698627155363607,0.8333333333333334,-0.03430607155477605,F02123
